TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-25 08:00:20,1766649620517,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app/api/cron,GET,,500,vbtwf-1766649620209-2ec41d2d3816,vercel-cron/1.0,error,production,main,MISS,serverless,/api/cron,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,dpl_AbWpMWRDH8THXU2T3PFwC9FArJmy,,,,,"Cannot find module '../config/marketProfiles'
Require stack:
- /var/task/services/grok/client.js
- /var/task/api/cron.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_aXVQjKQv7csNrAorIFwxVWlHYLQE,,,,,
2025-12-25 08:00:20,1766649620209,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app/api/cron,GET,,500,vbtwf-1766649620209-2ec41d2d3816,vercel-cron/1.0,,production,main,MISS,serverless,/api/cron,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,dpl_AbWpMWRDH8THXU2T3PFwC9FArJmy,267,iad1,-1,2048,,prj_aXVQjKQv7csNrAorIFwxVWlHYLQE,,,01KDA8BSR0960XCZ2GTEVVCTKD,,-1
2025-12-25 07:45:20,1766648720461,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app/api/cron,GET,,500,85z46-1766648720187-90819a846212,vercel-cron/1.0,error,production,main,MISS,serverless,/api/cron,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,dpl_AbWpMWRDH8THXU2T3PFwC9FArJmy,,,,,"Cannot find module '../config/marketProfiles'
Require stack:
- /var/task/services/grok/client.js
- /var/task/api/cron.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_aXVQjKQv7csNrAorIFwxVWlHYLQE,,,,,
2025-12-25 07:45:20,1766648720187,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app/api/cron,GET,,500,85z46-1766648720187-90819a846212,vercel-cron/1.0,,production,main,MISS,serverless,/api/cron,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,dpl_AbWpMWRDH8THXU2T3PFwC9FArJmy,221,iad1,-1,2048,,prj_aXVQjKQv7csNrAorIFwxVWlHYLQE,,,01KDA7GATT7BGHYSTJH5WEC3MW,,-1
2025-12-25 07:30:20,1766647820467,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app/api/cron,GET,,500,vsqkx-1766647820202-e0b0a468ce48,vercel-cron/1.0,error,production,main,MISS,serverless,/api/cron,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,dpl_AbWpMWRDH8THXU2T3PFwC9FArJmy,,,,,"Cannot find module '../config/marketProfiles'
Require stack:
- /var/task/services/grok/client.js
- /var/task/api/cron.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_aXVQjKQv7csNrAorIFwxVWlHYLQE,,,,,
2025-12-25 07:30:20,1766647820202,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app/api/cron,GET,,500,vsqkx-1766647820202-e0b0a468ce48,vercel-cron/1.0,,production,main,MISS,serverless,/api/cron,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,dpl_AbWpMWRDH8THXU2T3PFwC9FArJmy,228,iad1,-1,2048,,prj_aXVQjKQv7csNrAorIFwxVWlHYLQE,,,01KDA6MVXTN0MZY6XDGB5GNQWQ,,-1
2025-12-25 07:15:20,1766646920526,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app/api/cron,GET,,500,nm2rr-1766646920249-8ec135521302,vercel-cron/1.0,error,production,main,MISS,serverless,/api/cron,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,dpl_AbWpMWRDH8THXU2T3PFwC9FArJmy,,,,,"Cannot find module '../config/marketProfiles'
Require stack:
- /var/task/services/grok/client.js
- /var/task/api/cron.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_aXVQjKQv7csNrAorIFwxVWlHYLQE,,,,,
2025-12-25 07:15:20,1766646920249,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app/api/cron,GET,,500,nm2rr-1766646920249-8ec135521302,vercel-cron/1.0,,production,main,MISS,serverless,/api/cron,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,cryptosignal-ai-2iverv6y7-hadayalab-projects-projects.vercel.app,dpl_AbWpMWRDH8THXU2T3PFwC9FArJmy,238,iad1,-1,2048,,prj_aXVQjKQv7csNrAorIFwxVWlHYLQE,,,01KDA5SD2DKGCM8DPFE9733NTZ,,-1
